Date,Time,cow-a (black),cow-a (black) (detection confidence),cow-a (black) (Activity confidence),cow-a (black) (iou),cow-a (black) (flag),cow-b (white-pattern),cow-b (white-pattern) (detection confidence),cow-b (white-pattern) (Activity confidence),cow-b (white-pattern) (iou),cow-b (white-pattern) (flag),cow-c (black-pattern),cow-c (black-pattern) (detection confidence),cow-c (black-pattern) (Activity confidence),cow-c (black-pattern) (iou),cow-c (black-pattern) (flag)
28/6/2024,19.33.15,stand,,0.652640164,0.403688529,3.1,stand,0.732996047,0.837410986,0.929705189,0,maybe stand (0.65),,,0,3.2
28/6/2024,19.33.16,stand,,0.694658399,0.402955731,3.1,stand,0.737990379,0.841601193,0.920581571,0,maybe stand (0.69),,,0,3.2
28/6/2024,19.33.17,stand,,0.398838073,0.668296814,3.1,stand,0.740345299,0.843739271,0.921723444,0,"maybe stand (0.62), maybe stand (0.40)",,,0,3.2
28/6/2024,19.33.18,stand,,0.392588317,0.61643013,3.1,stand,0.735546827,0.840207994,0.91941683,0,"maybe stand (0.65), maybe stand (0.39)",,,0,3.2
28/6/2024,19.33.19,stand,,0.795348227,0.391867489,3.1,stand,0.744364083,0.850395799,0.853851432,0,maybe stand (0.80),,,0,3.2
28/6/2024,19.33.20,stand,,0.797272742,0.393217221,3.1,stand,0.744995475,0.855140984,0.858141973,0,maybe stand (0.80),,,0,3.2
28/6/2024,19.33.21,stand,,0.777667463,0.395597928,3.1,stand,0.738658667,0.852939427,0.863098574,0,maybe stand (0.78),,,0,3.2
28/6/2024,19.33.22,stand,,0.687992871,0.446925897,3.1,stand,0.766064703,0.876460075,0.81008192,0,maybe stand (0.69),,,0,3.2
28/6/2024,19.33.23,stand,,0.687992871,0,2,stand,0.759324908,0.849837363,0.69644843,0,stand,0.668166876,0.798315346,0.835272366,0
28/6/2024,19.33.24,maybe stand (0.86),,,0,3.2,stand,0.787457705,0.876667976,0.678724911,0,stand,0.718155921,0.787349641,0.887652582,0
28/6/2024,19.33.25,maybe stand (0.85),,,0,3.2,stand,0.846156716,0.860037088,0.828291262,0,stand,0.640431225,0.809144318,0.834925326,0
28/6/2024,19.33.26,maybe stand (0.76),,,0,3.2,stand,0.836235762,0.849351108,0.803470396,0,stand,0.692703068,0.836813211,0.803361509,0
28/6/2024,19.33.27,maybe stand (0.74),,,0,3.2,stand,0.8392151,0.841003656,0.805904324,0,stand,0.686594784,0.830699563,0.809566124,0
28/6/2024,19.33.28,maybe stand (0.53),,,0,3.2,stand,0.836465478,0.856749117,0.809491604,0,stand,0.71673876,0.846525431,0.81495184,0
28/6/2024,19.33.29,maybe stand (0.30),,,0,3.2,stand,0.817187488,0.852652192,0.785014278,0,stand,0.760688365,0.845208764,0.816133898,0
28/6/2024,19.33.30,maybe stand (0.62),,,0,3.2,stand,0.811608672,0.857359529,0.754466227,0,stand,0.742582202,0.846851528,0.801185372,0
28/6/2024,19.33.31,maybe stand (0.63),,,0,3.2,stand,0.807098031,0.852169633,0.801661341,0,stand,0.763038516,0.828439534,0.809495093,0
28/6/2024,19.33.32,maybe stand (0.60),,,0,3.2,stand,0.80431813,0.853736579,0.79189888,0,stand,0.763151944,0.828833759,0.838032183,0
28/6/2024,19.33.33,maybe stand (0.60),,,0,3.2,stand,0.806875348,0.857407987,0.795682037,0,stand,0.75563091,0.833163619,0.8340707,0
28/6/2024,19.33.34,stand,,0.687992871,0,2,stand,0.821462929,0.856278777,0.760818544,0,stand,0.76673758,0.840536892,0.835211792,0
28/6/2024,19.33.35,stand,,0.687992871,0,2,stand,0.820780456,0.854961872,0.747660232,0,stand,0.774153769,0.845394969,0.826245528,0
28/6/2024,19.33.36,stand,,0.687992871,0,2,stand,0.817735016,0.850747287,0.734736122,0,stand,0.76448971,0.838267744,0.832003615,0
28/6/2024,19.33.37,stand,,0.687992871,0,2,stand,0.77543813,0.837634325,0.859409013,0,stand,0.766797602,0.857402623,0.835731687,0
28/6/2024,19.33.38,"maybe stand (0.66), maybe stand (0.33)",,,0,3.2,stand,,0.327650875,0.581423682,3.1,stand,0.824858665,0.871772587,0.961753661,0
28/6/2024,19.33.39,maybe stand (0.81),,,0,3.2,stand,,0.814208031,0.352540592,3.1,stand,0.796977103,0.879760861,0.841643766,0
28/6/2024,19.33.40,stand,,0.687992871,0,2,stand,0.551442504,0.846914709,0.63578916,0,stand,0.816087008,0.822615921,0.811777007,0
28/6/2024,19.33.41,stand,,0.687992871,0,2,stand,0.757097125,0.884570241,0.73863545,0,stand,0.808939815,0.874815822,0.845176777,0
28/6/2024,19.33.42,stand,,0.260266721,0.329708362,3.1,maybe stand (0.26),,,0,3.2,stand,0.55616802,0.860729098,0.837826761,0
28/6/2024,19.33.43,stand,,0.260266721,0,2,stand,,0.884570241,0,2,stand,0.615698278,0.871048689,0.900837113,0
28/6/2024,19.33.44,stand,,0.260266721,0,2,stand,0.661971867,0.882813811,0.732677485,0,stand,0.779033065,0.722963631,0.861994284,0
28/6/2024,19.33.45,maybe stand (0.86),,,0,3.2,stand,,0.864007235,0.772256303,3.1,stand,0.745245755,0.843962491,0.751157902,0
28/6/2024,19.33.46,stand,,0.260266721,0,2,stand,0.789228141,0.872674227,0.810423254,0,stand,0.793891966,0.856280565,0.787535653,0
28/6/2024,19.33.47,stand,,0.260266721,0,2,stand,0.780995131,0.895153522,0.729948105,0,stand,0.795104742,0.860484779,0.803769492,0
28/6/2024,19.33.48,stand,,0.260266721,0,2,stand,0.786037922,0.910364866,0.866802643,0,stand,0.805490673,0.865723491,0.789032129,0
28/6/2024,19.33.49,stand,,0.260266721,0,2,stand,0.815900385,0.899607778,0.847171435,0,stand,0.788304031,0.858979046,0.744764783,0
28/6/2024,19.33.50,stand,,0.260266721,0,2,stand,0.794216514,0.902267635,0.755286853,0,stand,0.811860025,0.868559718,0.780698082,0
28/6/2024,19.33.51,stand,,0.260266721,0,2,stand,0.862980485,0.904084802,0.799876405,0,stand,0.824653208,0.895931363,0.835083526,0
28/6/2024,19.33.52,stand,,0.260266721,0,2,stand,0.796196997,0.800813615,0.860092621,0,stand,0.848829091,0.892205298,0.932523268,0
28/6/2024,19.33.53,stand,,0.260266721,0,2,stand,0.71769762,0.826307297,0.75115825,0,stand,0.858836591,0.88846606,0.922744519,0
28/6/2024,19.33.54,stand,,0.260266721,0,2,stand,0.553220689,0.55960536,0.476809233,0,stand,0.84533608,0.888172746,0.889978355,0
28/6/2024,19.33.55,stand,0.72483784,0.838856876,0.863067778,0,stand,,0.673527062,0.417636928,3.1,stand,,0.868672848,0.508313983,3.1
28/6/2024,19.33.56,stand,0.782631695,0.7473014,0.823895377,0,maybe stand (0.68),,,0,3.2,stand,0.788056374,0.890940547,0.861623357,0
28/6/2024,19.33.57,stand,0.715191126,0.666163087,0.761966044,0,stand,,0.592134774,0.371278569,3.1,stand,0.81111908,0.91026783,0.916215761,0
28/6/2024,19.33.58,stand,0.780104876,0.595627308,0.916352839,0,stand,,0.332848728,0.462500628,3.1,stand,0.785585821,0.88243562,0.898704631,0
28/6/2024,19.33.59,propping,0.853051126,0.857579291,0.945238456,0,stand,,0.712011635,0.314533347,3.1,stand,0.798353553,0.882117629,0.951720869,0
28/6/2024,19.34.00,stand,0.842997193,0.845192969,0.779592798,0,stand,,0.712011635,0,2,stand,0.661798418,0.865293264,0.904755997,0
28/6/2024,19.34.01,stand,0.765491009,0.812422991,0.682291476,0,maybe stand (0.69),,,0,3.2,stand,0.672697484,0.876167297,0.925990513,0
28/6/2024,19.34.02,stand,0.823777437,0.903012693,0.888208596,0,stand,0.729044735,0.896373391,0.900505333,0,stand,0.694369853,0.831958532,0.762123889,0
28/6/2024,19.34.03,stand,0.816319466,0.849072933,0.847681196,0,stand,0.781475425,0.875376225,0.849328023,0,stand,0.700389445,0.854337573,0.866303373,0
28/6/2024,19.34.04,stand,0.807214439,0.890438557,0.718879948,0,stand,0.746987581,0.862986207,0.790615587,0,stand,0.733862042,0.863167167,0.872134492,0
28/6/2024,19.34.05,drinking,0.830025196,0.547057033,0.97122806,0,stand,0.834546804,0.886799753,0.851200609,0,stand,0.706487,0.828929245,0.834320507,0
28/6/2024,19.34.06,stand,0.819290519,0.844800413,0.773089612,0,stand,0.841062129,0.891927361,0.899120593,0,stand,0.726877093,0.843135893,0.885152791,0
28/6/2024,19.34.07,stand,0.805732071,0.857915699,0.686224386,0,stand,0.784685194,0.879984796,0.88682281,0,stand,0.686715305,0.85085547,0.903629892,0
28/6/2024,19.34.08,stand,0.76094991,0.804049611,0.782887848,0,stand,0.787793934,0.861498058,0.932156715,0,stand,0.700098217,0.869453549,0.929409251,0
28/6/2024,19.34.09,stand,0.768676221,0.863637507,0.877698967,0,stand,0.827695429,0.86031276,0.910882666,0,stand,0.732997835,0.863036811,0.928506139,0
28/6/2024,19.34.10,stand,0.763300657,0.860387146,0.860874527,0,stand,0.813040495,0.89280951,0.862563779,0,stand,0.745781839,0.866138101,0.931377517,0
28/6/2024,19.34.11,stand,0.770357192,0.850872755,0.861726568,0,stand,0.8150599,0.885341465,0.871477593,0,stand,0.7482844,0.8642205,0.905433378,0
28/6/2024,19.34.12,stand,0.761603415,0.853707254,0.841137953,0,stand,0.811312377,0.881671607,0.857703572,0,stand,0.748119175,0.891586065,0.90394082,0
28/6/2024,19.34.13,stand,0.772467434,0.85801363,0.857399571,0,stand,0.839087188,0.886387467,0.885833638,0,stand,0.746287704,0.875648439,0.869032833,0
28/6/2024,19.34.14,stand,0.771938026,0.820985079,0.862203151,0,stand,0.854147315,0.885231316,0.935460828,0,stand,0.753871977,0.864001334,0.901246912,0
28/6/2024,19.34.15,stand,0.785301924,0.829252601,0.8364569,0,stand,0.847726822,0.880026042,0.835577551,0,stand,0.764418125,0.867157698,0.937040386,0
28/6/2024,19.34.16,stand,0.76366508,0.851146936,0.879915683,0,propping,0.77176857,0.805313468,0.745352586,0,stand,0.770335019,0.869920731,0.939985717,0
28/6/2024,19.34.17,stand,0.723491192,0.862032294,0.9320678,0,propping,0.82531327,0.860874057,0.8447269,0,stand,0.76700747,0.870447516,0.950215579,0
28/6/2024,19.34.18,stand,0.791462839,0.891629875,0.9033002,0,propping,0.824793458,0.849163592,0.937217302,0,stand,0.768355727,0.869774699,0.950863407,0
28/6/2024,19.34.19,stand,0.825964034,0.87245059,0.865990566,0,stand,0.803559959,0.708767056,0.792304433,0,stand,0.767310202,0.873308897,0.885241692,0
28/6/2024,19.34.20,stand,0.83449465,0.8657763,0.786593651,0,stand,0.813179791,0.795164883,0.638370055,0,stand,0.765830815,0.869917274,0.89287518,0
28/6/2024,19.34.21,stand,0.80405128,0.831817865,0.787820777,0,stand,0.789441466,0.738645017,0.8476136,0,stand,0.760989368,0.870263815,0.903391978,0
28/6/2024,19.34.22,stand,0.838048995,0.875013292,0.856593566,0,stand,0.770661235,0.783854902,0.76095401,0,stand,0.759566605,0.871968925,0.885776226,0
28/6/2024,19.34.23,stand,0.859502673,0.884823859,0.913217086,0,stand,0.849057972,0.826841414,0.909183993,0,stand,0.760128677,0.874472201,0.899643751,0
28/6/2024,19.34.24,stand,0.7469275,0.870278895,0.737875999,0,stand,,0.523769557,0.679969504,3.1,stand,0.761774838,0.865943432,0.877897002,0
28/6/2024,19.34.25,stand,0.782313466,0.865040362,0.904066596,0,stand,,0.325331926,0.600717186,3.1,stand,0.748395205,0.867317021,0.853598517,0
28/6/2024,19.34.26,stand,0.765192807,0.807586789,0.896554523,0,maybe stand (0.48),,,0,3.2,stand,0.766975403,0.857487917,0.855264192,0
28/6/2024,19.34.27,stand,,0.742986798,0.678517339,3.1,stand,0.775234938,0.779174566,0.947074964,0,stand,0.761309803,0.860925794,0.878893456,0
28/6/2024,19.34.28,stand,0.676882744,0.868996918,0.936201412,0,stand,0.775069177,0.84225899,0.927975839,0,stand,0.743033946,0.860609412,0.817157673,0
28/6/2024,19.34.29,stand,,0.846502602,0.737864684,3.1,stand,0.762063682,0.862815201,0.958267633,0,stand,0.768288374,0.855574191,0.90789134,0
28/6/2024,19.34.30,stand,,0.874396563,0.630385054,3.1,stand,0.754163921,0.880325735,0.973323861,0,stand,0.740268171,0.870862663,0.913230326,0
28/6/2024,19.34.31,stand,0.665405989,0.864119351,0.969855205,0,stand,0.753926218,0.879475892,0.958854864,0,stand,0.753107667,0.86496377,0.926450338,0
28/6/2024,19.34.32,stand,0.651608944,0.86620605,0.951457512,0,stand,0.754389703,0.880615473,0.954739268,0,stand,0.750177979,0.869030774,0.918294191,0
28/6/2024,19.34.33,stand,0.564993739,0.866504908,0.947560296,0,stand,0.756530285,0.88070482,0.953471344,0,stand,0.750208378,0.871125996,0.865966967,0
28/6/2024,19.34.34,stand,,0.866931498,0.937648828,3.1,stand,0.76474458,0.88821888,0.936431739,0,stand,0.754404485,0.859577656,0.821492793,0
28/6/2024,19.34.35,stand,0.553224087,0.862962842,0.924039975,0,stand,0.762073576,0.887685657,0.93605188,0,stand,0.778112948,0.840239108,0.745121542,0
28/6/2024,19.34.36,stand,0.576808453,0.864435911,0.93114466,0,stand,0.763477087,0.885400176,0.961146755,0,stand,0.764689744,0.811224937,0.84241724,0
28/6/2024,19.34.37,stand,0.659581959,0.867107153,0.925711993,0,stand,0.765636981,0.883859575,0.977793732,0,stand,0.722981513,0.835142314,0.915608863,0
28/6/2024,19.34.38,stand,0.665166199,0.8702932,0.929805486,0,stand,0.76279974,0.880699277,0.963016293,0,stand,0.708370686,0.796174407,0.916435836,0
28/6/2024,19.34.39,stand,,0.871752083,0.940288834,3.1,stand,0.759678364,0.876958132,0.950051252,0,stand,0.703267217,0.843982995,0.859001328,0
28/6/2024,19.34.40,stand,,0.860083997,0.881002615,3.1,stand,0.762706399,0.881521523,0.942292661,0,stand,0.752091944,0.837648869,0.873104052,0
28/6/2024,19.34.41,stand,,0.836302876,0.795735265,3.1,stand,0.759949028,0.879362226,0.937394304,0,stand,0.761939168,0.830898225,0.84188553,0
28/6/2024,19.34.42,stand,,0.833720803,0.813436452,3.1,stand,0.762864828,0.875240982,0.921484885,0,stand,0.729673862,0.796240985,0.84670317,0
28/6/2024,19.34.43,stand,,0.851082087,0.724148084,3.1,stand,0.76009655,0.880489826,0.93805034,0,stand,0.720500708,0.849355876,0.873811653,0
28/6/2024,19.34.44,stand,,0.851082087,0,2,stand,0.756528556,0.8707003,0.976241935,0,stand,0.550395846,0.860156715,0.91790051,0
28/6/2024,19.34.45,stand,,0.853502452,0.830378427,3.1,stand,0.753806949,0.876760185,0.973625478,0,stand,0.734326303,0.798977375,0.939350438,0
28/6/2024,19.34.46,stand,,0.873687387,0.892760171,3.1,stand,0.75238502,0.880808711,0.977305201,0,stand,0.646966219,0.830570638,0.897982254,0
28/6/2024,19.34.47,stand,,0.876491547,0.896160702,3.1,stand,0.758856714,0.881318688,0.97487606,0,stand,0.605616271,0.844299078,0.813536817,0
28/6/2024,19.34.48,stand,,0.875497818,0.910484489,3.1,stand,0.760076702,0.881565332,0.972003226,0,stand,0.676667869,0.863129616,0.940743525,0
28/6/2024,19.34.49,stand,,0.867579043,0.959002431,3.1,stand,0.757488668,0.885284245,0.936844251,0,stand,0.69369632,0.848184705,0.888811881,0
28/6/2024,19.34.50,stand,,0.869219482,0.959333268,3.1,stand,0.756329238,0.881609142,0.93434278,0,stand,0.703974009,0.861468494,0.883146819,0
28/6/2024,19.34.51,stand,,0.870277226,0.96451843,3.1,stand,0.755915284,0.881309628,0.931975575,0,stand,0.673936486,0.883518875,0.978582537,0
28/6/2024,19.34.52,stand,,0.870277226,0,2,stand,0.754532158,0.871589303,0.912868498,0,stand,0.611229122,0.878644109,0.921530724,0
28/6/2024,19.34.53,maybe stand (0.86),,,0,3.2,stand,0.75732857,0.878288507,0.937524568,0,stand,0.606040657,0.87265569,0.909121207,0
28/6/2024,19.34.54,maybe stand (0.82),,,0,3.2,stand,0.751422822,0.877986789,0.95120599,0,stand,0.651651919,0.874227345,0.931850583,0
28/6/2024,19.34.55,stand,0.594551742,0.870277226,0.944860991,1.1,stand,0.751725316,0.874219418,0.950010712,0,stand,0.619129062,0.827140629,0.892491348,0
28/6/2024,19.34.56,stand,0.623437881,0.870277226,0.963450091,1.1,stand,0.749695241,0.87201184,0.949671608,0,stand,0.64185822,0.875118196,0.951879282,0
28/6/2024,19.34.57,stand,0.563566446,0.870277226,0.965487462,1.1,stand,0.753209829,0.875519872,0.938368641,0,stand,0.656750917,0.87256372,0.954992527,0
28/6/2024,19.34.58,stand,0.551236391,0.868871868,0.932851036,0,stand,0.751895428,0.860803008,0.902526758,0,maybe stand (0.52),,,0,3.2
28/6/2024,19.34.59,stand,,0.856524587,0.674115589,3.1,stand,0.770587504,0.883174241,0.945523073,0,stand,,0.856524587,0.674423252,3.1
28/6/2024,19.35.00,stand,,0.866167784,0.31896689,3.1,stand,0.778609335,0.867810607,0.915611865,0,"Detect Identity, not activity",0.623787403,,0,1.2
28/6/2024,19.35.01,stand,0.776887178,0.868074298,0.822373042,0,stand,0.781176448,0.870782197,0.808325145,0,lay,0.766578436,0.763268948,0.868153555,0
28/6/2024,19.35.02,stand,,0.776294589,0.373341218,3.1,stand,,0.86572957,0.750213008,3.1,lay,0.749907136,0.738241374,0.788887874,0
28/6/2024,19.35.03,maybe stand (0.74),,,0,3.2,stand,0.725731194,0.826612055,0.894583401,0,lay,0.723577917,0.71879667,0.810011258,0
28/6/2024,19.35.04,stand,,0.776294589,0,2,stand,0.830085039,0.877925158,0.831284589,0,lay,0.566750884,0.746906459,0.926159645,0
28/6/2024,19.35.05,stand,0.741020977,0.883408427,0.904778619,0,lay,,0.849323511,0.700754229,3.1,"maybe lay (0.85), maybe stand (0.27)",,,0,3.2
28/6/2024,19.35.06,stand,0.734659851,0.814273,0.747477868,0,stand,0.780111194,0.848952115,0.847674667,0,lay,,0.746906459,0,2
28/6/2024,19.35.07,stand,0.568495095,0.812446833,0.869374002,0,stand,0.867917895,0.915308833,0.88769816,0,lay,,0.746906459,0,2
28/6/2024,19.35.08,propping,,0.370396763,0.307349843,3.1,stand,0.868084848,0.625690997,0.849701797,0,maybe propping (0.37),,,0,3.2
28/6/2024,19.35.09,propping,,0.370396763,0,2,stand,0.854197919,0.896946907,0.879912032,0,stand,0.590187371,0.715430379,0.745600295,0
28/6/2024,19.35.10,stand,,0.476912677,0.316468957,3.1,propping,0.831370294,0.578583717,0.85345621,0,stand,0.662501097,0.811057925,0.87466325,0
28/6/2024,19.35.11,stand,,0.476912677,0,2,stand,0.864483476,0.799197733,0.814471566,0,stand,0.737902701,0.843488097,0.812606934,0
28/6/2024,19.35.12,stand,,0.476912677,0,2,stand,0.852769732,0.863151193,0.777779446,0,stand,0.760000706,0.807100296,0.826792473,0
28/6/2024,19.35.13,stand,,0.476912677,0,2,stand,0.875828862,0.912927508,0.841537873,0,stand,0.732617974,0.674459338,0.71519755,0
28/6/2024,19.35.14,maybe stand (0.35),,,0,3.2,stand,0.865651429,0.905097246,0.821177842,0,stand,0.623769462,0.674459338,0.587150721,1.1
28/6/2024,19.35.15,maybe stand (0.42),,,0,3.2,stand,0.845745921,0.899186969,0.825439409,0,stand,0.718220353,0.674459338,0.624489838,1.1
28/6/2024,19.35.16,stand,,0.476912677,0,2,stand,0.852117598,0.904884219,0.848729445,0,stand,,0.674459338,0,2
28/6/2024,19.35.17,maybe stand (0.77),,,0,3.2,stand,0.854795218,0.902882218,0.877655241,0,stand,,0.770933986,0.765368201,3.1
28/6/2024,19.35.18,stand,,0.476912677,0,2,stand,0.873360455,0.883766592,0.886420613,0,stand,0.584618688,0.739747524,0.734382398,0
28/6/2024,19.35.19,stand,,0.476912677,0,2,stand,0.860622704,0.799982011,0.922508351,0,stand,0.691657662,0.850630105,0.793002517,0
28/6/2024,19.35.20,stand,,0.476912677,0,2,stand,0.866183162,0.873103738,0.875751522,0,stand,,0.850630105,0,2
28/6/2024,19.35.21,maybe stand (0.34),,,0,3.2,stand,0.858865499,0.913478196,0.910156531,0,maybe stand (0.34),,,0,3.2
28/6/2024,19.35.22,stand,0.782593012,0.831779301,0.889160494,0,stand,0.86126256,0.86965239,0.885739656,0,stand,,0.850630105,0,2
28/6/2024,19.35.23,stand,0.716451347,0.812080085,0.793770438,0,stand,0.854697764,0.748467922,0.901874553,0,stand,,0.850630105,0,2
28/6/2024,19.35.24,stand,0.77179414,0.794682324,0.902814577,0,stand,0.8255077,0.879849911,0.836850441,0,stand,0.662335157,0.845469594,0.854270486,0
28/6/2024,19.35.25,stand,0.796745896,0.836806417,0.727611866,0,stand,0.826482952,0.852184355,0.809617319,0,stand,0.700285375,0.882525623,0.852082031,0
28/6/2024,19.35.26,stand,0.715288579,0.807197869,0.720530905,0,stand,0.840639234,0.900559664,0.90136186,0,stand,0.727613747,0.879634023,0.862687276,0
28/6/2024,19.35.27,stand,0.839339375,0.820892692,0.926404582,0,stand,0.820392311,0.850543082,0.891897069,0,stand,0.737643003,0.887718022,0.875388289,0
28/6/2024,19.35.28,stand,0.785314083,0.856421292,0.963894667,0,stand,,0.729849339,0.477875345,3.1,stand,0.717355609,0.887724638,0.907034452,0
28/6/2024,19.35.29,stand,0.770724595,0.845051467,0.888365614,0,stand,0.728026628,0.649377108,0.894931409,0,stand,0.75340271,0.875056803,0.939712026,0
28/6/2024,19.35.30,stand,,0.674632668,0.56990311,3.1,stand,0.580613077,0.503290236,0.829771055,0,stand,0.72879988,0.869809151,0.893115882,0
28/6/2024,19.35.31,stand,,0.809641957,0.352018331,3.1,stand,0.743014991,0.759915054,0.726586432,0,stand,0.706042767,0.867351413,0.880580285,0
28/6/2024,19.35.32,maybe stand (0.87),,,0,3.2,stand,0.81249404,0.841940641,0.907168902,0,stand,0.714966893,0.876990139,0.904881859,0
28/6/2024,19.35.33,maybe stand (0.79),,,0,3.2,stand,0.694900513,0.837596595,0.896353128,0,stand,0.747357011,0.888098598,0.903473942,0
28/6/2024,19.35.34,stand,0.687476635,0.865472794,0.880567264,0,stand,0.706323922,0.849028707,0.89099959,0,stand,0.759387672,0.887982786,0.909561527,0
28/6/2024,19.35.35,stand,0.782395959,0.871874332,0.904497022,0,stand,0.800984025,0.856751323,0.908086463,0,stand,0.749694824,0.88908267,0.901159736,0
28/6/2024,19.35.36,propping,0.788398683,0.558135211,0.873993581,0,propping,0.763153136,0.787308097,0.879723346,0,stand,0.752988696,0.898235679,0.931430019,0
28/6/2024,19.35.37,stand,0.77331835,0.733496785,0.864788773,0,propping,0.709017873,0.823600709,0.743596358,0,stand,0.754638314,0.880325437,0.881705763,0
28/6/2024,19.35.38,stand,0.699872375,0.745339036,0.693894862,0,propping,,0.419505,0.659466107,3.1,stand,0.707473695,0.840265989,0.903829752,0
28/6/2024,19.35.39,stand,0.774175227,0.79158026,0.706553567,0,propping,0.66944176,0.419505,0.783270361,1.1,stand,0.721521556,0.855199993,0.887428661,0
28/6/2024,19.35.40,stand,0.798091054,0.718538523,0.718252514,0,propping,0.801864147,0.419505,0.768947639,1.1,stand,0.700156927,0.873163283,0.896727451,0
28/6/2024,19.35.41,stand,0.78717792,0.700916648,0.756467406,0,propping,0.796173334,0.419505,0.785634098,1.1,stand,0.709017098,0.875698566,0.905873987,0
28/6/2024,19.35.42,stand,0.770323098,0.696519077,0.735747644,0,propping,0.780227482,0.419505,0.799638199,1.1,stand,0.708550155,0.875788033,0.878591772,0
28/6/2024,19.35.43,stand,0.703813732,0.768863022,0.749424823,0,propping,0.748183787,0.529347956,0.811060655,0,stand,0.719755292,0.877117336,0.889308175,0
28/6/2024,19.35.44,stand,0.781197369,0.77660501,0.775306521,0,propping,0.810019255,0.529347956,0.796819456,1.1,stand,0.757744968,0.889267623,0.924599619,0
28/6/2024,19.35.45,stand,0.822288454,0.801745832,0.762909953,0,propping,0.816646397,0.541517377,0.894028594,0,stand,0.756648362,0.8887918,0.926157773,0
28/6/2024,19.35.46,stand,0.820424616,0.750622213,0.904967306,0,propping,0.807450891,0.541517377,0.878289903,1.1,stand,0.750906646,0.889929235,0.931269592,0
28/6/2024,19.35.47,stand,0.794475973,0.723714709,0.901531779,0,propping,0.813604712,0.541517377,0.877321817,1.1,stand,0.737367451,0.886015534,0.924756303,0
28/6/2024,19.35.48,stand,0.797547758,0.736363053,0.793870697,0,propping,0.800879419,0.58296454,0.892270801,0,stand,0.740238726,0.891361833,0.910329013,0
28/6/2024,19.35.49,stand,0.665357351,0.752724588,0.784640305,0,propping,0.791849017,0.58296454,0.853826467,1.1,stand,0.774833858,0.876023293,0.883098585,0
28/6/2024,19.35.50,stand,0.774687946,0.733846724,0.6967261,0,propping,0.796297133,0.58296454,0.76052582,1.1,stand,0.760396004,0.887297094,0.883675539,0
28/6/2024,19.35.51,stand,0.695144534,0.813373327,0.750194019,0,propping,0.772646248,0.58296454,0.826720647,1.1,stand,0.752992272,0.888927102,0.920570378,0
28/6/2024,19.35.52,stand,0.690567315,0.734727979,0.759747673,0,propping,0.775764883,0.58296454,0.867079396,1.1,stand,0.752535105,0.891579926,0.888064361,0
28/6/2024,19.35.53,stand,0.675643981,0.707936823,0.759802687,0,propping,0.777546704,0.58296454,0.860608935,1.1,stand,0.757612348,0.892575741,0.926190221,0
28/6/2024,19.35.54,stand,0.714014947,0.784144163,0.688047476,0,propping,0.817952514,0.64428848,0.730417243,0,stand,0.759684801,0.88849026,0.898515674,0
28/6/2024,19.35.55,stand,0.702684164,0.813063383,0.681577724,0,propping,0.807687044,0.659503877,0.721227916,0,stand,0.751830995,0.890161633,0.880797119,0
28/6/2024,19.35.56,stand,0.722920299,0.840043902,0.717149473,0,propping,0.808553219,0.634634018,0.737412386,0,stand,0.742395163,0.882675767,0.879606935,0
28/6/2024,19.35.57,stand,0.733083725,0.851061285,0.718441054,0,propping,0.809886098,0.58837992,0.75758493,0,stand,0.742256045,0.88773495,0.875469002,0
28/6/2024,19.35.58,stand,0.743734419,0.830058277,0.674950065,0,propping,0.812373459,0.652712643,0.803462635,0,stand,0.750293314,0.889065266,0.894465723,0
28/6/2024,19.35.59,stand,0.6834535,0.814771891,0.637230219,0,propping,0.791595399,0.652712643,0.804413991,1.1,stand,0.769029737,0.885084867,0.893641651,0
28/6/2024,19.36.00,stand,0.609739244,0.855627775,0.623142206,0,propping,0.784467101,0.510551274,0.809322888,0,stand,0.767215908,0.88463068,0.887570271,0
28/6/2024,19.36.01,stand,0.642363012,0.835759103,0.620683184,0,propping,0.787398756,0.510551274,0.819047645,1.1,stand,0.762589514,0.884187877,0.890205016,0
28/6/2024,19.36.02,stand,0.646866024,0.856849134,0.626148407,0,propping,0.762548029,0.510551274,0.798304115,1.1,stand,0.754566848,0.878469944,0.889292711,0
28/6/2024,19.36.03,stand,,0.84452194,0.621922203,3.1,propping,0.729983091,0.510551274,0.78460791,1.1,stand,0.748975635,0.869787216,0.885386327,0
28/6/2024,19.36.04,stand,0.648693383,0.781500816,0.923620215,0,propping,0.793583632,0.773877621,0.77778366,0,stand,0.730121911,0.880167246,0.845203961,0
28/6/2024,19.36.05,stand,0.75406903,0.75052923,0.900110208,0,propping,0.79598695,0.739559472,0.861887042,0,stand,0.733278275,0.882953107,0.829056909,0
28/6/2024,19.36.06,stand,0.755242467,0.794320643,0.907775847,0,propping,0.782043457,0.699052632,0.827800693,0,stand,0.724899709,0.884147525,0.837154993,0
28/6/2024,19.36.07,stand,0.710514665,0.73146069,0.875950268,0,propping,0.770156384,0.823401093,0.683344494,0,stand,0.72846514,0.867945671,0.854940683,0
28/6/2024,19.36.08,stand,0.672550261,0.652915537,0.862099499,0,propping,0.762880623,0.680508196,0.862659984,0,stand,0.727613986,0.852501512,0.854299583,0
28/6/2024,19.36.09,stand,,0.680778742,0.87222258,3.1,propping,0.790357232,0.808943093,0.777858556,0,stand,0.697788,0.873975992,0.880819036,0
